date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:49:01	44055/44055	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:01%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2019&month=9	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendard1e2.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2019&month=04&mode=list)
19:49:02	42222/42222	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:01%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2019&month=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar6bec.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2019&month=04&mode=list)
19:49:02	42960/42960	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:01%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2019&month=11	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar1e27.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2019&month=04&mode=list)
19:49:03	44868/44868	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:02%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2019&month=12	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarcd73.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2019&month=04&mode=list)
19:49:03	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:02%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2026&month=04&mode=list	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar0903.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2025&month=04&mode=list)
19:49:03	41782/41782	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:03%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2025&allYn=Y	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendare0f0.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2025&month=04&mode=list)
19:49:03	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:03%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2025&month=1	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarfad9.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2025&month=04&mode=list)
19:49:03	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:03%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2025&month=2	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarfe4c.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2025&month=04&mode=list)
19:49:04	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:03%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2025&month=3	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar725f.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2025&month=04&mode=list)
19:49:04	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:04%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2025&month=4	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar0068.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2025&month=04&mode=list)
19:49:04	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:04%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2025&month=5	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarb8a7.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2025&month=04&mode=list)
19:49:04	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:04%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2025&month=6	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar45ce.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2025&month=04&mode=list)
19:49:05	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:04%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2025&month=7	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar04b5.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2025&month=04&mode=list)
19:49:05	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:04%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2025&month=8	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar1c07.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2025&month=04&mode=list)
19:49:05	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:05%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2025&month=9	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar320b.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2025&month=04&mode=list)
19:49:05	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:05%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2025&month=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar8e35.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2025&month=04&mode=list)
19:49:05	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:05%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2025&month=11	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarc681.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2025&month=04&mode=list)
19:49:06	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:05%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2025&month=12	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarb349.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2025&month=04&mode=list)
19:49:07	46705/46705	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:06%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=305486&article.offset=0&articleLimit=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/notice72ed.html	(from https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=330189&article.offset=0&articleLimit=10)
19:49:07	64996/64996	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:06%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=367411&article.offset=10&articleLimit=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/noticef32f.html	(from https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=367409&article.offset=10&articleLimit=10)
19:49:07	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:07%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2017&month=04&mode=list	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar3334.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2018&month=04&mode=list)
19:49:07	58080/58080	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:07%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2018&allYn=Y	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarc7f9.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2018&month=04&mode=list)
19:49:08	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:07%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2018&month=1	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendardace.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2018&month=04&mode=list)
19:49:08	44239/44239	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:08%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2018&month=2	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarc43a.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2018&month=04&mode=list)
19:49:08	43524/43524	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:08%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2018&month=3	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar421e.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2018&month=04&mode=list)
19:49:08	42483/42483	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:08%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2018&month=4	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar17e6.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2018&month=04&mode=list)
19:49:09	42434/42434	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:08%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2018&month=5	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarb0ca.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2018&month=04&mode=list)
19:49:09	44597/44597	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:08%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2018&month=6	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar9ee5.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2018&month=04&mode=list)
19:49:09	43237/43237	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:09%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2018&month=7	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar828f.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2018&month=04&mode=list)
19:49:09	43786/43786	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:09%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2018&month=8	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar8f8d.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2018&month=04&mode=list)
19:49:09	43520/43520	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:09%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2018&month=9	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar6d26.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2018&month=04&mode=list)
19:49:10	42222/42222	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:09%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2018&month=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar0c46.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2018&month=04&mode=list)
19:49:10	42705/42705	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:09%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2018&month=11	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar5733.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2018&month=04&mode=list)
19:49:11	42962/42962	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:10%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2018&month=12	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar37ef.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2018&month=04&mode=list)
19:49:11	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:10%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2027&month=04&mode=list	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar9aa3.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2026&month=04&mode=list)
19:49:11	41782/41782	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:11%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2026&allYn=Y	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar3862.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2026&month=04&mode=list)
19:49:11	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:11%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2026&month=1	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar67e7.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2026&month=04&mode=list)
19:49:11	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:11%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2026&month=2	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar709d.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2026&month=04&mode=list)
19:49:12	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:11%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2026&month=3	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarf331.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2026&month=04&mode=list)
19:49:12	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:12%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2026&month=4	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar9d74.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2026&month=04&mode=list)
19:49:12	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:12%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2026&month=5	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar42c8.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2026&month=04&mode=list)
19:49:12	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:12%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2026&month=6	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarc1b2.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2026&month=04&mode=list)
19:49:13	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:12%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2026&month=7	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar0b89.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2026&month=04&mode=list)
19:49:13	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:12%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2026&month=8	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendare7f5.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2026&month=04&mode=list)
19:49:13	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:13%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2026&month=9	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar5267.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2026&month=04&mode=list)
19:49:13	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:13%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2026&month=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendard2dd.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2026&month=04&mode=list)
19:49:13	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:13%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2026&month=11	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendardafc.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2026&month=04&mode=list)
19:49:14	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:13%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2026&month=12	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendara96c.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2026&month=04&mode=list)
19:49:15	43370/43370	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:14%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=294077&article.offset=0&articleLimit=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/notice11bd.html	(from https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=305486&article.offset=0&articleLimit=10)
19:49:15	41517/41517	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:14%20GMT	https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=367421&article.offset=10&articleLimit=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/community/notice18be.html	(from https://aisw.kangwon.ac.kr/aisw/community/notice.do?mode=view&articleNo=367411&article.offset=10&articleLimit=10)
19:49:15	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:15%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2016&month=04&mode=list	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendard533.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2017&month=04&mode=list)
19:49:15	45745/45745	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:15%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2017&allYn=Y	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar9295.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2017&month=04&mode=list)
19:49:15	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:15%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2017&month=1	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendard4c7.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2017&month=04&mode=list)
19:49:16	42940/42940	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:15%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2017&month=2	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar54bf.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2017&month=04&mode=list)
19:49:16	42156/42156	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:15%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2017&month=3	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar943b.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2017&month=04&mode=list)
19:49:16	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:16%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2017&month=4	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarff83.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2017&month=04&mode=list)
19:49:16	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:16%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2017&month=5	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarbd03.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2017&month=04&mode=list)
19:49:16	42411/42411	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:16%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2017&month=6	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendare0f9.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2017&month=04&mode=list)
19:49:17	42163/42163	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:16%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2017&month=7	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar4504.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2017&month=04&mode=list)
19:49:17	42438/42438	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:17%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2017&month=8	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar0a5b.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2017&month=04&mode=list)
19:49:17	42156/42156	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:17%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2017&month=9	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarac63.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2017&month=04&mode=list)
19:49:17	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:17%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2017&month=10	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendarf413.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2017&month=04&mode=list)
19:49:18	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:17%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2017&month=11	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendard956.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2017&month=04&mode=list)
19:49:18	42161/42161	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:17%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2017&month=12	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar12db.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2017&month=04&mode=list)
19:49:19	41859/41859	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:18%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2028&month=04&mode=list	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar78f5.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2027&month=04&mode=list)
19:49:19	41782/41782	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:18%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2027&allYn=Y	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar6eef.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2027&month=04&mode=list)
19:49:19	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:19%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2027&month=1	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar67d2.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2027&month=04&mode=list)
19:49:19	41857/41857	---MC-	200	added ('OK')	text/html	date:Sat,%2023%20Apr%202022%2010:49:19%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2027&month=2	F:/JSP_Project2/aisw.kangwon.ac.kr/aisw/bachelor/calendar6efb.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2027&month=04&mode=list)
